prefix,thld_delta,instance,tau_star_val,succ_trials,total_trials,Ps_hat,TTS_at_tau_star
uf75,0.2,18,447,171,200,0.855,1066.0218097837096
uf75,0.2,19,447,27,200,0.135,14194.10525477715
uf75,0.2,20,447,62,200,0.31,5547.595133592443
uf75,0.3,1,352,166,200,0.83,914.8190673202243
uf75,0.3,2,352,126,200,0.63,1630.3909469736466
uf75,0.3,3,352,13,200,0.065,24119.17961368933
uf75,0.3,4,352,9,200,0.045,35205.934987908964
uf75,0.3,5,352,32,200,0.16,9297.323854808521
uf75,0.3,6,352,32,200,0.16,9297.323854808521
uf75,0.3,7,352,24,200,0.12,12680.725590832599
uf75,0.3,8,352,13,200,0.065,24119.17961368933
uf75,0.3,9,352,145,200,0.725,1255.6466058444826
uf75,0.3,10,352,143,200,0.715,1291.3755156210943
uf75,0.3,11,352,40,200,0.2,7264.471215595384
uf75,0.3,12,352,11,200,0.055,28654.937839662656
uf75,0.3,13,352,131,200,0.655,1523.2130806261068
uf75,0.3,14,352,75,200,0.375,3448.951890157167
uf75,0.3,15,352,26,200,0.13,11640.06779811588
uf75,0.3,16,352,29,200,0.145,10347.784742664466
uf75,0.3,17,352,85,200,0.425,2929.27926806482
uf75,0.3,18,352,151,200,0.755,1152.5227757984085
uf75,0.3,19,352,36,200,0.18,8168.366024831956
uf75,0.3,20,352,51,200,0.255,5506.7230526994745
uf75,0.4,1,293,154,200,0.77,918.1036446016029
uf75,0.4,2,293,124,200,0.62,1394.5195743956579
uf75,0.4,3,293,9,200,0.045,29304.94020300377
uf75,0.4,4,293,8,200,0.04,33053.62416392967
uf75,0.4,5,293,35,200,0.175,7014.095697271571
uf75,0.4,6,293,45,200,0.225,5293.6676829506305
uf75,0.4,7,293,14,200,0.07,18593.10986000137
uf75,0.4,8,293,12,200,0.06,21806.96663640639
uf75,0.4,9,293,122,200,0.61,1432.9891960170173
uf75,0.4,10,293,132,200,0.66,1250.7441421859137
uf75,0.4,11,293,44,200,0.22,5430.682937194487
uf75,0.4,12,293,7,200,0.035,37873.18990040453
uf75,0.4,13,293,110,200,0.55,1689.795691244685
uf75,0.4,14,293,65,200,0.325,3432.999133717869
uf75,0.4,15,293,25,200,0.125,10104.851286084117
uf75,0.4,16,293,21,200,0.105,12163.489415379154
uf75,0.4,17,293,87,200,0.435,2363.364918858291
uf75,0.4,18,293,137,200,0.685,1168.0532736465857
uf75,0.4,19,293,28,200,0.14,8946.353347751254
uf75,0.4,20,293,61,200,0.305,3708.504099747722
uf75,0.5,1,249,146,200,0.73,875.7795733215246
uf75,0.5,2,249,129,200,0.645,1107.228531150612
uf75,0.5,3,249,3,200,0.015,75871.0371866043
uf75,0.5,4,249,4,200,0.02,56759.09462474099
uf75,0.5,5,249,21,200,0.105,10336.890322284673
uf75,0.5,6,249,33,200,0.165,6359.05487685878
uf75,0.5,7,249,20,200,0.1,10883.46397273785
uf75,0.5,8,249,12,200,0.06,18532.200315580856
uf75,0.5,9,249,120,200,0.6,1251.4449141765658
uf75,0.5,10,249,117,200,0.585,1303.8290834870327
uf75,0.5,11,249,31,200,0.155,6808.553359425369
uf75,0.5,12,249,9,200,0.045,24904.198329515148
uf75,0.5,13,249,100,200,0.5,1654.3201912539062
uf75,0.5,14,249,68,200,0.34,2759.674503017568
uf75,0.5,15,249,20,200,0.1,10883.46397273785
uf75,0.5,16,249,17,200,0.085,12908.608680032423
uf75,0.5,17,249,81,200,0.405,2208.591886343327
uf75,0.5,18,249,126,200,0.63,1153.316323285335
uf75,0.5,19,249,23,200,0.115,9386.179784353746
uf75,0.5,20,249,42,200,0.21,4864.568236630574
uf75,0.6,1,227,128,200,0.64,1023.2196502912533
uf75,0.6,2,227,99,200,0.495,1530.1206858139979
uf75,0.6,3,227,8,198,0.04040404040404041,25346.717824723048
uf75,0.6,4,227,9,200,0.045,22703.82739277084
uf75,0.6,5,227,20,200,0.1,9921.872778359408
uf75,0.6,6,227,34,200,0.17,5610.347226487852
uf75,0.6,7,227,14,200,0.07,14404.900813038605
uf75,0.6,8,227,6,200,0.03,34320.44752786511
uf75,0.6,9,227,112,199,0.5628140703517588,1263.4491103847477
uf75,0.6,10,227,122,200,0.61,1110.1998208049931
uf75,0.6,11,227,19,196,0.09693877551020408,10252.286413533444
uf75,0.6,12,227,5,200,0.025,41290.05294881641
uf75,0.6,13,227,106,200,0.53,1384.5594211183804
uf75,0.6,14,227,54,200,0.27,3321.6966670514025
uf75,0.6,15,227,19,200,0.095,10472.551802834847
uf75,0.6,16,227,17,200,0.085,11768.08903761992
uf75,0.6,17,227,85,200,0.425,1889.0522552577108
uf75,0.6,18,227,114,200,0.57,1238.638275234668
uf75,0.6,19,227,25,200,0.125,7828.67318068633
uf75,0.6,20,227,43,200,0.215,4318.448755559431
uf75,0.7,1,273,138,200,0.69,1073.454345418686
uf75,0.7,2,273,113,200,0.565,1510.328560087874
uf75,0.7,3,273,8,200,0.04,30797.404084480542
uf75,0.7,4,273,4,200,0.02,62229.85073314976
uf75,0.7,5,273,20,200,0.1,11932.472548423426
uf75,0.7,6,273,37,200,0.185,6145.714813123052
uf75,0.7,7,273,15,200,0.075,16126.046728606278
uf75,0.7,8,273,7,200,0.035,35287.989224608995
uf75,0.7,9,273,137,200,0.685,1088.3226747628598
uf75,0.7,10,273,138,200,0.69,1073.454345418686
uf75,0.7,11,273,28,200,0.14,8335.680764287003
uf75,0.7,12,273,5,200,0.025,49657.200242409155
uf75,0.7,13,273,109,200,0.545,1596.5444306123984
uf75,0.7,14,273,61,200,0.305,3455.3638881608467
uf75,0.7,15,273,23,200,0.115,10290.871811761335
uf75,0.7,16,273,16,200,0.08,15077.802848512141
uf75,0.7,17,273,89,200,0.445,2135.2562267070875
uf75,0.7,18,273,119,200,0.595,1390.9234158881811
uf75,0.7,19,273,17,200,0.085,14152.811926300608
uf75,0.7,20,273,54,200,0.27,3994.8158154406733
uf75,0.8,1,185,98,200,0.49,1265.260824162432
uf75,0.8,2,185,111,200,0.555,1052.2125229048845
uf75,0.8,3,185,3,200,0.015,56370.04770892287
uf75,0.8,4,185,7,200,0.035,23913.10625110866
uf75,0.8,5,185,22,200,0.11,7310.809100566862
uf75,0.8,6,185,28,200,0.14,5648.721397044306
uf75,0.8,7,185,12,200,0.06,13768.903848925536
uf75,0.8,8,185,5,200,0.025,33650.48368075346
uf75,0.8,9,185,101,200,0.505,1211.5464923042857
uf75,0.8,10,185,106,200,0.53,1128.385431307931
uf75,0.8,11,185,25,200,0.125,6380.196204524101
uf75,0.8,12,185,4,200,0.02,42170.41166898427
uf75,0.8,13,185,91,200,0.455,1403.6232568822043
uf75,0.8,14,185,55,200,0.275,2649.253321649602
uf75,0.8,15,185,16,200,0.08,10217.558706867201
uf75,0.8,16,185,16,200,0.08,10217.558706867201
uf75,0.8,17,185,70,200,0.35,1977.6932941903171
uf75,0.8,18,185,100,200,0.5,1229.1133951083239
uf75,0.8,19,185,21,200,0.105,7680.018914147247
uf75,0.8,20,185,31,200,0.155,5058.563740938528
uf75,0.9,1,176,103,200,0.515,1120.0978406562758
uf75,0.9,2,176,108,200,0.54,1043.7603392101298
uf75,0.9,3,176,6,200,0.03,26609.686189005544
uf75,0.9,4,176,2,200,0.01,80645.06147339636
uf75,0.9,5,176,15,200,0.075,10396.279209650935
uf75,0.9,6,176,28,200,0.14,5373.918734485394
uf75,0.9,7,176,20,200,0.1,7692.729555027558
uf75,0.9,8,176,5,200,0.025,32013.4331233114
uf75,0.9,9,176,94,200,0.47,1276.638354032895
uf75,0.9,10,176,110,200,0.55,1015.0308589046573
uf75,0.9,11,176,17,200,0.085,9124.157139300027
uf75,0.9,12,176,6,200,0.03,26609.686189005544
uf75,0.9,13,176,86,200,0.43,1441.8834281476995
uf75,0.9,14,176,55,200,0.275,2520.3707276234054
uf75,0.9,15,176,14,200,0.07,11168.557458567375
uf75,0.9,16,176,13,200,0.065,12059.589806844666
uf75,0.9,17,176,61,200,0.305,2227.633861964502
uf75,0.9,18,176,101,200,0.505,1152.606392678672
uf75,0.9,19,176,16,200,0.08,9720.488283289878
uf75,0.9,20,176,32,200,0.16,4648.6619274042605
