prefix,thld_delta,thld_max,instance,tau_star_val,succ_trials,total_trials,Ps_hat,TTS_at_tau_star
kRkX_n12,0.002,28.0,93,938,0,200,0.0,inf
kRkX_n12,0.002,28.0,94,938,92,200,0.46,7010.299904662
kRkX_n12,0.002,28.0,95,938,44,200,0.22,17385.5993006431
kRkX_n12,0.002,28.0,96,938,60,200,0.3,12110.886138384963
kRkX_n12,0.002,28.0,97,938,102,200,0.51,6055.443069192484
kRkX_n12,0.002,28.0,98,938,0,200,0.0,inf
kRkX_n12,0.002,28.0,99,938,94,200,0.47,6803.902136834407
kRkX_n12,0.002,28.0,100,938,93,200,0.465,6906.041298710826
kRkX_n12,0.004,28.0,1,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,2,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,3,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,4,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,5,65,2,200,0.01,29783.687475970248
kRkX_n12,0.004,28.0,6,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,7,65,4,200,0.02,14816.63112694042
kRkX_n12,0.004,28.0,8,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,9,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,10,65,9,200,0.045,6501.095949471825
kRkX_n12,0.004,28.0,11,65,6,200,0.03,9827.44092207591
kRkX_n12,0.004,28.0,12,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,13,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,14,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,15,65,4,200,0.02,14816.63112694042
kRkX_n12,0.004,28.0,16,65,8,200,0.04,7332.715258209653
kRkX_n12,0.004,28.0,17,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,18,65,3,200,0.015,19805.6924382702
kRkX_n12,0.004,28.0,19,65,9,200,0.045,6501.095949471825
kRkX_n12,0.004,28.0,20,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,21,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,22,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,23,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,24,65,4,200,0.02,14816.63112694042
kRkX_n12,0.004,28.0,25,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,26,65,9,200,0.045,6501.095949471825
kRkX_n12,0.004,28.0,27,65,6,200,0.03,9827.44092207591
kRkX_n12,0.004,28.0,28,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,29,65,8,200,0.04,7332.715258209653
kRkX_n12,0.004,28.0,30,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,31,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,32,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,33,65,8,200,0.04,7332.715258209653
kRkX_n12,0.004,28.0,34,65,3,200,0.015,19805.6924382702
kRkX_n12,0.004,28.0,35,65,5,200,0.025,11823.142914859323
kRkX_n12,0.004,28.0,36,65,17,200,0.085,3369.7171253096685
kRkX_n12,0.004,28.0,37,65,9,200,0.045,6501.095949471825
kRkX_n12,0.004,28.0,38,65,10,200,0.05,5835.7737724461285
kRkX_n12,0.004,28.0,39,65,2,200,0.01,29783.687475970248
kRkX_n12,0.004,28.0,40,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,41,65,6,200,0.03,9827.44092207591
kRkX_n12,0.004,28.0,42,65,6,200,0.03,9827.44092207591
kRkX_n12,0.004,28.0,43,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,44,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,45,65,6,200,0.03,9827.44092207591
kRkX_n12,0.004,28.0,46,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,47,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,48,65,4,200,0.02,14816.63112694042
kRkX_n12,0.004,28.0,49,65,11,200,0.055,5291.394771528615
kRkX_n12,0.004,28.0,50,65,11,200,0.055,5291.394771528615
kRkX_n12,0.004,28.0,51,65,6,200,0.03,9827.44092207591
kRkX_n12,0.004,28.0,52,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,53,65,3,200,0.015,19805.6924382702
kRkX_n12,0.004,28.0,54,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,55,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,56,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,57,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,58,65,2,200,0.01,29783.687475970248
kRkX_n12,0.004,28.0,59,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,60,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,61,65,13,200,0.065,4453.82578093695
kRkX_n12,0.004,28.0,62,65,9,200,0.045,6501.095949471825
kRkX_n12,0.004,28.0,63,65,8,200,0.04,7332.715258209653
kRkX_n12,0.004,28.0,64,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,65,65,5,200,0.025,11823.142914859323
kRkX_n12,0.004,28.0,66,65,10,200,0.05,5835.7737724461285
kRkX_n12,0.004,28.0,67,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,68,65,8,200,0.04,7332.715258209653
kRkX_n12,0.004,28.0,69,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,70,65,6,200,0.03,9827.44092207591
kRkX_n12,0.004,28.0,71,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,72,65,4,200,0.02,14816.63112694042
kRkX_n12,0.004,28.0,73,65,13,200,0.065,4453.82578093695
kRkX_n12,0.004,28.0,74,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,75,65,13,200,0.065,4453.82578093695
kRkX_n12,0.004,28.0,76,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,77,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,78,65,2,200,0.01,29783.687475970248
kRkX_n12,0.004,28.0,79,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,80,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,81,65,8,200,0.04,7332.715258209653
kRkX_n12,0.004,28.0,82,65,1,200,0.005,59717.419350642
kRkX_n12,0.004,28.0,83,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,84,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,85,65,5,200,0.025,11823.142914859323
kRkX_n12,0.004,28.0,86,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,87,65,2,200,0.01,29783.687475970248
kRkX_n12,0.004,28.0,88,65,4,200,0.02,14816.63112694042
kRkX_n12,0.004,28.0,89,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,90,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,91,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,92,65,2,200,0.01,29783.687475970248
kRkX_n12,0.004,28.0,93,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,94,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,95,65,5,200,0.025,11823.142914859323
kRkX_n12,0.004,28.0,96,65,4,200,0.02,14816.63112694042
kRkX_n12,0.004,28.0,97,65,14,200,0.07,4124.751334129996
kRkX_n12,0.004,28.0,98,65,0,200,0.0,inf
kRkX_n12,0.004,28.0,99,65,7,200,0.035,8401.902196335475
kRkX_n12,0.004,28.0,100,65,8,200,0.04,7332.715258209653
kRkX_n12,0.006,28.0,1,280,30,200,0.15,7934.138232767029
kRkX_n12,0.006,28.0,2,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,3,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,4,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,5,280,20,200,0.1,12238.433382998388
kRkX_n12,0.006,28.0,6,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,7,280,19,200,0.095,12917.685043144304
kRkX_n12,0.006,28.0,8,280,14,200,0.07,17768.15959317537
kRkX_n12,0.006,28.0,9,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,10,280,32,200,0.16,7395.598520870415
kRkX_n12,0.006,28.0,11,280,31,200,0.155,7656.204580879935
kRkX_n12,0.006,28.0,12,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,13,280,22,200,0.11,11065.00836842552
kRkX_n12,0.006,28.0,14,280,32,200,0.16,7395.598520870415
kRkX_n12,0.006,28.0,15,280,25,200,0.125,9656.513174414857
kRkX_n12,0.006,28.0,16,280,34,200,0.17,6920.252085535675
kRkX_n12,0.006,28.0,17,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,18,280,19,200,0.095,12917.685043144304
kRkX_n12,0.006,28.0,19,280,32,200,0.16,7395.598520870415
kRkX_n12,0.006,28.0,20,280,35,200,0.175,6702.890086129829
kRkX_n12,0.006,28.0,21,280,41,200,0.205,5620.634961619695
kRkX_n12,0.006,28.0,22,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,23,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,24,280,34,200,0.17,6920.252085535675
kRkX_n12,0.006,28.0,25,280,23,200,0.115,10554.740319755216
kRkX_n12,0.006,28.0,26,280,31,200,0.155,7656.204580879935
kRkX_n12,0.006,28.0,27,280,16,200,0.08,15464.41317796117
kRkX_n12,0.006,28.0,28,280,24,200,0.12,10086.940810889566
kRkX_n12,0.006,28.0,29,280,16,200,0.08,15464.41317796117
kRkX_n12,0.006,28.0,30,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,31,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,32,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,33,280,17,200,0.085,14515.704539795495
kRkX_n12,0.006,28.0,34,280,35,200,0.175,6702.890086129829
kRkX_n12,0.006,28.0,35,280,20,200,0.1,12238.433382998388
kRkX_n12,0.006,28.0,36,280,38,200,0.19,6119.216691499195
kRkX_n12,0.006,28.0,37,280,36,200,0.18,6497.563883389055
kRkX_n12,0.006,28.0,38,280,40,200,0.2,5778.556648769056
kRkX_n12,0.006,28.0,39,280,35,200,0.175,6702.890086129829
kRkX_n12,0.006,28.0,40,280,33,200,0.165,7150.744439841199
kRkX_n12,0.006,28.0,41,280,35,200,0.175,6702.890086129829
kRkX_n12,0.006,28.0,42,280,15,200,0.075,16539.53510626285
kRkX_n12,0.006,28.0,43,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,44,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,45,280,26,200,0.13,9259.14483941036
kRkX_n12,0.006,28.0,46,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,47,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,48,280,27,200,0.135,8891.16212827204
kRkX_n12,0.006,28.0,49,280,39,200,0.195,5944.538330030663
kRkX_n12,0.006,28.0,50,280,35,200,0.175,6702.890086129829
kRkX_n12,0.006,28.0,51,280,15,200,0.075,16539.53510626285
kRkX_n12,0.006,28.0,52,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,53,280,11,200,0.055,22793.700554277115
kRkX_n12,0.006,28.0,54,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,55,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,56,280,22,200,0.11,11065.00836842552
kRkX_n12,0.006,28.0,57,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,58,280,13,200,0.065,19185.711056343785
kRkX_n12,0.006,28.0,59,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,60,280,22,200,0.11,11065.00836842552
kRkX_n12,0.006,28.0,61,280,23,200,0.115,10554.740319755216
kRkX_n12,0.006,28.0,62,280,29,200,0.145,8231.192408937644
kRkX_n12,0.006,28.0,63,280,40,200,0.2,5778.556648769056
kRkX_n12,0.006,28.0,64,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,65,280,17,200,0.085,14515.704539795495
kRkX_n12,0.006,28.0,66,280,53,200,0.265,4188.085078589644
kRkX_n12,0.006,28.0,67,280,33,200,0.165,7150.744439841199
kRkX_n12,0.006,28.0,68,280,31,200,0.155,7656.204580879935
kRkX_n12,0.006,28.0,69,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,70,280,14,200,0.07,17768.15959317537
kRkX_n12,0.006,28.0,71,280,27,200,0.135,8891.16212827204
kRkX_n12,0.006,28.0,72,280,22,200,0.11,11065.00836842552
kRkX_n12,0.006,28.0,73,280,46,200,0.23,4933.517554851287
kRkX_n12,0.006,28.0,74,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,75,280,33,200,0.165,7150.744439841199
kRkX_n12,0.006,28.0,76,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,77,280,32,200,0.16,7395.598520870415
kRkX_n12,0.006,28.0,78,280,25,200,0.125,9656.513174414857
kRkX_n12,0.006,28.0,79,280,29,200,0.145,8231.192408937644
kRkX_n12,0.006,28.0,80,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,81,280,22,200,0.11,11065.00836842552
kRkX_n12,0.006,28.0,82,280,22,200,0.11,11065.00836842552
kRkX_n12,0.006,28.0,83,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,84,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,85,280,23,200,0.115,10554.740319755216
kRkX_n12,0.006,28.0,86,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,87,280,13,200,0.065,19185.711056343785
kRkX_n12,0.006,28.0,88,280,21,200,0.105,11623.81241060124
kRkX_n12,0.006,28.0,89,280,45,200,0.225,5058.795055379442
kRkX_n12,0.006,28.0,90,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,91,280,24,200,0.12,10086.940810889566
kRkX_n12,0.006,28.0,92,280,25,200,0.125,9656.513174414857
kRkX_n12,0.006,28.0,93,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,94,280,29,200,0.145,8231.192408937644
kRkX_n12,0.006,28.0,95,280,11,200,0.055,22793.700554277115
kRkX_n12,0.006,28.0,96,280,16,200,0.08,15464.41317796117
kRkX_n12,0.006,28.0,97,280,32,200,0.16,7395.598520870415
kRkX_n12,0.006,28.0,98,280,0,200,0.0,inf
kRkX_n12,0.006,28.0,99,280,31,200,0.155,7656.204580879935
kRkX_n12,0.006,28.0,100,280,45,200,0.225,5058.795055379442
kRkX_n12,0.008,28.0,1,60,10,200,0.05,5386.868097642581
kRkX_n12,0.008,28.0,2,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,3,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,4,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,5,60,5,200,0.025,10913.670382947068
kRkX_n12,0.008,28.0,6,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,7,60,5,200,0.025,10913.670382947068
kRkX_n12,0.008,28.0,8,60,3,200,0.015,18282.17763532634
kRkX_n12,0.008,28.0,9,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,10,60,8,200,0.04,6768.660238347373
kRkX_n12,0.008,28.0,11,60,7,200,0.035,7755.602027386594
kRkX_n12,0.008,28.0,12,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,13,60,7,200,0.035,7755.602027386594
kRkX_n12,0.008,28.0,14,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,15,60,7,200,0.035,7755.602027386594
kRkX_n12,0.008,28.0,16,60,13,200,0.065,4111.223797787954
kRkX_n12,0.008,28.0,17,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,18,60,2,200,0.01,27492.634593203307
kRkX_n12,0.008,28.0,19,60,7,200,0.035,7755.602027386594
kRkX_n12,0.008,28.0,20,60,8,200,0.04,6768.660238347373
kRkX_n12,0.008,28.0,21,60,5,200,0.025,10913.670382947068
kRkX_n12,0.008,28.0,22,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,23,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,24,60,5,200,0.025,10913.670382947068
kRkX_n12,0.008,28.0,25,60,5,200,0.025,10913.670382947068
kRkX_n12,0.008,28.0,26,60,7,200,0.035,7755.602027386594
kRkX_n12,0.008,28.0,27,60,6,200,0.03,9071.483928070073
kRkX_n12,0.008,28.0,28,60,5,200,0.025,10913.670382947068
kRkX_n12,0.008,28.0,29,60,5,200,0.025,10913.670382947068
kRkX_n12,0.008,28.0,30,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,31,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,32,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,33,60,4,200,0.02,13676.890271021926
kRkX_n12,0.008,28.0,34,60,5,200,0.025,10913.670382947068
kRkX_n12,0.008,28.0,35,60,6,200,0.03,9071.483928070073
kRkX_n12,0.008,28.0,36,60,6,200,0.03,9071.483928070073
kRkX_n12,0.008,28.0,37,60,3,200,0.015,18282.17763532634
kRkX_n12,0.008,28.0,38,60,7,200,0.035,7755.602027386594
kRkX_n12,0.008,28.0,39,60,8,200,0.04,6768.660238347373
kRkX_n12,0.008,28.0,40,60,6,200,0.03,9071.483928070073
kRkX_n12,0.008,28.0,41,60,11,200,0.055,4884.364404487953
kRkX_n12,0.008,28.0,42,60,1,200,0.005,55123.77170828493
kRkX_n12,0.008,28.0,43,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,44,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,45,60,10,200,0.05,5386.868097642581
kRkX_n12,0.008,28.0,46,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,47,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,48,60,5,200,0.025,10913.670382947068
kRkX_n12,0.008,28.0,49,60,11,200,0.055,4884.364404487953
kRkX_n12,0.008,28.0,50,60,5,200,0.025,10913.670382947068
kRkX_n12,0.008,28.0,51,60,5,200,0.025,10913.670382947068
kRkX_n12,0.008,28.0,52,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,53,60,4,200,0.02,13676.890271021926
kRkX_n12,0.008,28.0,54,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,55,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,56,60,6,200,0.03,9071.483928070073
kRkX_n12,0.008,28.0,57,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,58,60,5,200,0.025,10913.670382947068
kRkX_n12,0.008,28.0,59,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,60,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,61,60,11,200,0.055,4884.364404487953
kRkX_n12,0.008,28.0,62,60,6,200,0.03,9071.483928070073
kRkX_n12,0.008,28.0,63,60,12,200,0.06,4465.590437489364
kRkX_n12,0.008,28.0,64,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,65,60,4,200,0.02,13676.890271021926
kRkX_n12,0.008,28.0,66,60,16,200,0.08,3313.8028238488228
kRkX_n12,0.008,28.0,67,60,9,198,0.0454545454545454,5939.598415612659
kRkX_n12,0.008,28.0,68,60,12,200,0.06,4465.590437489364
kRkX_n12,0.008,28.0,69,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,70,60,5,200,0.025,10913.670382947068
kRkX_n12,0.008,28.0,71,60,8,200,0.04,6768.660238347373
kRkX_n12,0.008,28.0,72,60,6,200,0.03,9071.483928070073
kRkX_n12,0.008,28.0,73,60,10,200,0.05,5386.868097642581
kRkX_n12,0.008,28.0,74,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,75,60,8,200,0.04,6768.660238347373
kRkX_n12,0.008,28.0,76,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,77,60,6,200,0.03,9071.483928070073
kRkX_n12,0.008,28.0,78,60,4,200,0.02,13676.890271021926
kRkX_n12,0.008,28.0,79,60,5,200,0.025,10913.670382947068
kRkX_n12,0.008,28.0,80,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,81,60,7,200,0.035,7755.602027386594
kRkX_n12,0.008,28.0,82,60,1,200,0.005,55123.77170828493
kRkX_n12,0.008,28.0,83,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,84,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,85,60,1,200,0.005,55123.77170828493
kRkX_n12,0.008,28.0,86,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,87,60,2,200,0.01,27492.634593203307
kRkX_n12,0.008,28.0,88,60,8,200,0.04,6768.660238347373
kRkX_n12,0.008,28.0,89,60,4,200,0.02,13676.890271021926
kRkX_n12,0.008,28.0,90,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,91,60,4,200,0.02,13676.890271021926
kRkX_n12,0.008,28.0,92,60,4,199,0.0201005025125628,13607.810356775935
kRkX_n12,0.008,28.0,93,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,94,60,7,200,0.035,7755.602027386594
kRkX_n12,0.008,28.0,95,60,5,200,0.025,10913.670382947068
kRkX_n12,0.008,28.0,96,60,1,200,0.005,55123.77170828493
kRkX_n12,0.008,28.0,97,60,8,200,0.04,6768.660238347373
kRkX_n12,0.008,28.0,98,60,0,200,0.0,inf
kRkX_n12,0.008,28.0,99,60,5,200,0.025,10913.670382947068
kRkX_n12,0.008,28.0,100,60,6,200,0.03,9071.483928070073
kRkX_n12,0.01,28.0,1,146,24,200,0.12,5259.619137106703
kRkX_n12,0.01,28.0,2,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,3,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,4,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,5,146,11,200,0.055,11885.286717587353
kRkX_n12,0.01,28.0,6,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,7,146,7,200,0.035,18871.964933307376
kRkX_n12,0.01,28.0,8,146,6,200,0.03,22073.944224970503
kRkX_n12,0.01,28.0,9,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,10,146,21,200,0.105,6060.987899813504
kRkX_n12,0.01,28.0,11,146,17,200,0.085,7568.903081464795
kRkX_n12,0.01,28.0,12,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,13,146,10,200,0.05,13108.045704263614
kRkX_n12,0.01,28.0,14,146,19,200,0.095,6735.650058210958
kRkX_n12,0.01,28.0,15,146,8,200,0.04,16470.406579978608
kRkX_n12,0.01,28.0,16,146,19,200,0.095,6735.650058210958
kRkX_n12,0.01,28.0,17,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,18,146,10,200,0.05,13108.045704263614
kRkX_n12,0.01,28.0,19,146,21,200,0.105,6060.987899813504
kRkX_n12,0.01,28.0,20,146,25,200,0.125,5035.181869516317
kRkX_n12,0.01,28.0,21,146,18,200,0.09,7129.14858554578
kRkX_n12,0.01,28.0,22,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,23,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,24,146,26,200,0.13,4827.982666263973
kRkX_n12,0.01,28.0,25,146,14,200,0.07,9264.8260735843
kRkX_n12,0.01,28.0,26,146,24,200,0.12,5259.619137106703
kRkX_n12,0.01,28.0,27,146,11,200,0.055,11885.286717587353
kRkX_n12,0.01,28.0,28,146,11,200,0.055,11885.286717587353
kRkX_n12,0.01,28.0,29,146,11,200,0.055,11885.286717587353
kRkX_n12,0.01,28.0,30,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,31,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,32,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,33,146,7,200,0.035,18871.964933307376
kRkX_n12,0.01,28.0,34,146,15,200,0.075,8624.186162551343
kRkX_n12,0.01,28.0,35,146,11,200,0.055,11885.286717587353
kRkX_n12,0.01,28.0,36,146,22,200,0.11,5769.611506393308
kRkX_n12,0.01,28.0,37,146,16,200,0.08,8063.586871365468
kRkX_n12,0.01,28.0,38,146,25,200,0.125,5035.181869516317
kRkX_n12,0.01,28.0,39,146,15,200,0.075,8624.186162551343
kRkX_n12,0.01,28.0,40,146,11,200,0.055,11885.286717587353
kRkX_n12,0.01,28.0,41,146,17,200,0.085,7568.903081464795
kRkX_n12,0.01,28.0,42,146,9,200,0.045,14602.461671121331
kRkX_n12,0.01,28.0,43,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,44,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,45,146,14,200,0.07,9264.8260735843
kRkX_n12,0.01,28.0,46,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,47,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,48,146,18,200,0.09,7129.14858554578
kRkX_n12,0.01,28.0,49,146,18,200,0.09,7129.14858554578
kRkX_n12,0.01,28.0,50,146,16,200,0.08,8063.586871365468
kRkX_n12,0.01,28.0,51,146,5,200,0.025,26556.597931837867
kRkX_n12,0.01,28.0,52,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,53,146,9,199,0.0452261306532663,14527.74230981649
kRkX_n12,0.01,28.0,54,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,55,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,56,146,9,200,0.045,14602.461671121331
kRkX_n12,0.01,28.0,57,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,58,146,7,199,0.0351758793969849,18775.904028715224
kRkX_n12,0.01,28.0,59,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,60,146,9,200,0.045,14602.461671121331
kRkX_n12,0.01,28.0,61,146,15,200,0.075,8624.186162551343
kRkX_n12,0.01,28.0,62,146,22,200,0.11,5769.611506393308
kRkX_n12,0.01,28.0,63,146,26,200,0.13,4827.982666263973
kRkX_n12,0.01,28.0,64,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,65,146,14,200,0.07,9264.8260735843
kRkX_n12,0.01,28.0,66,146,32,200,0.16,3856.276371596716
kRkX_n12,0.01,28.0,67,146,26,200,0.13,4827.982666263973
kRkX_n12,0.01,28.0,68,146,14,200,0.07,9264.8260735843
kRkX_n12,0.01,28.0,69,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,70,146,11,200,0.055,11885.286717587353
kRkX_n12,0.01,28.0,71,146,16,200,0.08,8063.586871365468
kRkX_n12,0.01,28.0,72,146,9,200,0.045,14602.461671121331
kRkX_n12,0.01,28.0,73,146,20,200,0.1,6381.468835420587
kRkX_n12,0.01,28.0,74,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,75,146,15,200,0.075,8624.186162551343
kRkX_n12,0.01,28.0,76,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,77,146,16,200,0.08,8063.586871365468
kRkX_n12,0.01,28.0,78,146,12,200,0.06,10866.27006455745
kRkX_n12,0.01,28.0,79,146,18,200,0.09,7129.14858554578
kRkX_n12,0.01,28.0,80,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,81,146,12,200,0.06,10866.27006455745
kRkX_n12,0.01,28.0,82,146,11,200,0.055,11885.286717587353
kRkX_n12,0.01,28.0,83,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,84,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,85,146,8,200,0.04,16470.406579978608
kRkX_n12,0.01,28.0,86,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,87,146,8,200,0.04,16470.406579978608
kRkX_n12,0.01,28.0,88,146,5,200,0.025,26556.597931837867
kRkX_n12,0.01,28.0,89,146,20,200,0.1,6381.468835420587
kRkX_n12,0.01,28.0,90,146,0,200,0.0,inf
kRkX_n12,0.01,28.0,91,146,15,200,0.075,8624.186162551343
kRkX_n12,0.01,28.0,92,146,10,200,0.05,13108.045704263614
kRkX_n12,0.01,28.0,93,146,0,199,0.0,inf
kRkX_n12,0.01,28.0,94,146,20,200,0.1,6381.468835420587
kRkX_n12,0.01,28.0,95,146,17,200,0.085,7568.903081464795
kRkX_n12,0.01,28.0,96,146,14,200,0.07,9264.8260735843
