prefix,thld_delta,instance,tau_star_val,succ_trials,total_trials,Ps_hat,TTS_at_tau_star
uf75,0.2,12,845,8,200,0.04,95325.29835672549
uf75,0.2,13,845,91,200,0.455,6411.1440652187175
uf75,0.2,14,845,52,200,0.26,12923.623347521567
uf75,0.2,15,845,23,200,0.115,31852.698464975565
uf75,0.2,16,845,16,200,0.08,46669.389769204245
uf75,0.2,17,845,77,200,0.385,8004.740920081543
uf75,0.2,18,845,103,200,0.515,5377.7424736054145
uf75,0.2,19,845,25,200,0.125,29141.977258501975
uf75,0.2,20,845,39,200,0.195,17939.76746027111
uf75,0.3,1,500,72,200,0.36,5159.425579258085
uf75,0.3,2,500,72,200,0.36,5159.425579258085
uf75,0.3,3,500,6,200,0.03,75595.69940058394
uf75,0.3,4,500,3,200,0.015,152351.48029438616
uf75,0.3,5,500,3,200,0.015,152351.48029438616
uf75,0.3,6,500,22,200,0.11,19758.943515045576
uf75,0.3,7,500,8,200,0.04,56405.501986228104
uf75,0.3,8,500,3,200,0.015,152351.48029438616
uf75,0.3,9,500,66,200,0.33,5749.598192376186
uf75,0.3,10,500,68,200,0.34,5541.515066300338
uf75,0.3,11,500,14,200,0.07,31728.85641638459
uf75,0.3,12,500,3,200,0.015,152351.48029438616
uf75,0.3,13,500,49,200,0.245,8193.158739975755
uf75,0.3,14,500,35,200,0.175,11969.446582374696
uf75,0.3,15,500,18,200,0.09,24414.892416252675
uf75,0.3,16,500,12,200,0.06,37213.2536457447
uf75,0.3,17,500,56,200,0.28,7009.304676858242
uf75,0.3,18,500,77,200,0.385,4736.533088805647
uf75,0.3,19,500,20,200,0.1,21854.345326782837
uf75,0.3,20,500,13,200,0.065,34260.19831489962
uf75,0.4,1,472,68,200,0.34,5231.190222587518
uf75,0.4,2,472,70,200,0.35,5045.790458690971
uf75,0.4,3,472,3,200,0.015,143819.79739790052
uf75,0.4,4,472,1,200,0.005,433640.33743850805
uf75,0.4,5,472,7,200,0.035,61010.73594877453
uf75,0.4,6,472,19,200,0.095,21775.52621558611
uf75,0.4,7,472,13,200,0.065,32341.627209265236
uf75,0.4,8,472,5,200,0.025,85854.20701251693
uf75,0.4,9,472,53,200,0.265,7059.914846765398
uf75,0.4,10,472,68,200,0.34,5231.190222587518
uf75,0.4,11,472,12,200,0.06,35129.311441582984
uf75,0.4,12,472,4,200,0.02,107591.53679870581
uf75,0.4,13,472,48,200,0.24,7920.366240284464
uf75,0.4,14,472,43,200,0.215,8979.329571031063
uf75,0.4,15,472,9,200,0.045,47207.95827924157
uf75,0.4,16,472,15,200,0.075,27880.93060770023
uf75,0.4,17,472,58,200,0.29,6346.574694246805
uf75,0.4,18,472,66,200,0.33,5427.6206936031185
uf75,0.4,19,472,21,200,0.105,19594.42663501352
uf75,0.4,20,472,19,200,0.095,21775.52621558611
uf75,0.5,1,345,36,200,0.18,8005.926927747229
uf75,0.5,2,345,42,200,0.21,6740.06442424718
uf75,0.5,3,345,1,200,0.005,316961.6873226383
uf75,0.5,4,345,3,200,0.015,105122.52140312645
uf75,0.5,5,345,5,200,0.025,62753.60470194564
uf75,0.5,6,345,12,200,0.06,25677.145015563838
uf75,0.5,7,345,10,200,0.05,30974.49156144484
uf75,0.5,8,345,3,200,0.015,105122.52140312645
uf75,0.5,9,345,41,200,0.205,6925.425220567124
uf75,0.5,10,345,53,200,0.265,5160.31911469081
uf75,0.5,11,345,7,200,0.035,44594.71165747291
uf75,0.5,12,345,1,200,0.005,316961.6873226383
uf75,0.5,13,345,26,200,0.13,11408.589177130621
uf75,0.5,14,345,24,200,0.12,12428.552070560358
uf75,0.5,15,345,14,200,0.07,21892.910927305365
uf75,0.5,16,345,7,200,0.035,44594.71165747291
uf75,0.5,17,345,36,200,0.18,8005.926927747229
uf75,0.5,18,345,52,200,0.26,5276.508940704071
uf75,0.5,19,345,15,200,0.075,20379.070041645296
uf75,0.5,20,345,9,200,0.045,34505.81696258123
uf75,0.6,1,314,46,200,0.23,5532.587543654658
uf75,0.6,2,314,49,200,0.245,5145.303688704774
uf75,0.6,3,314,1,200,0.005,288481.07194002444
uf75,0.6,4,314,3,200,0.015,95676.72962487451
uf75,0.6,5,314,3,200,0.015,95676.72962487451
uf75,0.6,6,314,7,199,0.035175879396984924,40381.05386997658
uf75,0.6,7,314,12,200,0.06,23369.92328952767
uf75,0.6,8,314,6,200,0.03,47474.09922356671
uf75,0.6,9,314,34,200,0.17,7760.568410207865
uf75,0.6,10,314,43,200,0.215,5973.537045135073
uf75,0.6,11,314,10,200,0.05,28191.27637766284
uf75,0.6,12,314,2,200,0.01,143878.12103776398
uf75,0.6,13,314,25,200,0.125,10829.089774165232
uf75,0.6,14,314,15,200,0.075,18547.907226309053
uf75,0.6,15,314,8,200,0.04,35422.65524735125
uf75,0.6,16,314,6,200,0.03,47474.09922356671
uf75,0.6,17,314,40,200,0.2,6480.238527548156
uf75,0.6,18,314,51,200,0.255,4912.247268601236
uf75,0.6,19,314,9,200,0.045,31405.294278986978
uf75,0.6,20,314,5,200,0.025,57114.875004089656
uf75,0.7,1,267,28,200,0.14,8152.478989247729
uf75,0.7,2,267,29,200,0.145,7849.029904236967
uf75,0.7,3,267,1,200,0.005,245300.78410186793
uf75,0.7,4,267,1,200,0.005,245300.78410186793
uf75,0.7,5,267,1,200,0.005,245300.78410186793
uf75,0.7,6,267,10,200,0.05,23971.563034509487
uf75,0.7,7,267,3,200,0.015,81355.69047720221
uf75,0.7,8,267,1,200,0.005,245300.78410186793
uf75,0.7,9,267,27,200,0.135,8478.358172316553
uf75,0.7,10,267,32,200,0.16,7052.231446687146
uf75,0.7,11,267,7,200,0.035,34512.42902187034
uf75,0.7,12,267,2,200,0.01,122342.22393975471
uf75,0.7,13,267,22,200,0.11,10551.275837034336
uf75,0.7,14,267,10,200,0.05,23971.563034509487
uf75,0.7,15,267,5,200,0.025,48565.83320411445
uf75,0.7,16,267,4,200,0.02,60862.16170604757
uf75,0.7,17,267,21,200,0.105,11084.135405823325
uf75,0.7,18,267,37,200,0.185,6010.644157889579
uf75,0.7,19,267,8,200,0.04,30120.538060645806
uf75,0.7,20,267,2,200,0.01,122342.22393975471
uf75,0.8,1,234,14,200,0.07,14849.104802867987
uf75,0.8,2,234,18,200,0.09,11426.16965080625
uf75,0.8,3,234,1,200,0.005,214982.7096623112
uf75,0.8,4,234,2,200,0.01,107221.27491349289
uf75,0.8,5,234,1,200,0.005,214982.7096623112
uf75,0.8,6,234,9,200,0.045,23403.945418098574
uf75,0.8,7,234,5,200,0.025,42563.31449349356
uf75,0.8,8,234,0,200,0.0,inf
uf75,0.8,9,234,22,200,0.11,9247.185565041327
uf75,0.8,10,234,35,200,0.175,5601.701000551357
uf75,0.8,11,234,1,200,0.005,214982.7096623112
uf75,0.8,12,234,0,200,0.0,inf
uf75,0.8,13,234,13,200,0.065,16033.772811373019
uf75,0.8,14,234,5,200,0.025,42563.31449349356
uf75,0.8,15,234,8,200,0.04,26397.77492955475
uf75,0.8,16,234,1,200,0.005,214982.7096623112
uf75,0.8,17,234,13,200,0.065,16033.772811373019
uf75,0.8,18,234,29,200,0.145,6878.925084612173
uf75,0.8,19,234,6,200,0.03,35378.787319473275
uf75,0.8,20,234,3,200,0.015,71300.49277777271
uf75,0.9,1,212,25,200,0.125,7311.359974914105
uf75,0.9,2,212,22,200,0.11,8377.792050379323
uf75,0.9,3,212,0,200,0.0,inf
uf75,0.9,4,212,0,200,0.0,inf
uf75,0.9,5,212,1,200,0.005,194770.66003594006
uf75,0.9,6,212,2,200,0.01,97140.64222931836
uf75,0.9,7,212,2,200,0.01,97140.64222931836
uf75,0.9,8,212,3,200,0.015,64597.02764481973
uf75,0.9,9,212,25,200,0.125,7311.359974914105
uf75,0.9,10,212,27,200,0.135,6731.87989712026
uf75,0.9,11,212,2,200,0.01,97140.64222931836
uf75,0.9,12,212,1,200,0.005,194770.66003594006
uf75,0.9,13,212,12,200,0.06,15778.41954579575
uf75,0.9,14,212,13,200,0.065,14526.324085517437
uf75,0.9,15,212,3,200,0.015,64597.02764481973
uf75,0.9,16,212,0,200,0.0,inf
uf75,0.9,17,212,16,200,0.08,11708.769977599173
uf75,0.9,18,212,36,200,0.18,4919.584083137428
uf75,0.9,19,212,0,200,0.0,inf
uf75,0.9,20,212,3,200,0.015,64597.02764481973
