prefix,thld_delta,thld_max,instance,tau_star_val,succ_trials,total_trials,Ps_hat,TTS_at_tau_star
3R3X_n144,0.0001,20.0,7,129108,6,200,0.03,19520019.11642118
3R3X_n144,0.0001,20.0,8,129108,10,200,0.05,11591462.772507306
3R3X_n144,0.0001,20.0,9,129108,19,200,0.095,5956344.573393839
3R3X_n144,0.0001,20.0,10,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,11,129108,23,200,0.115,4866790.761439131
3R3X_n144,0.0001,20.0,12,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,13,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,14,129108,13,200,0.065,8846531.36808012
3R3X_n144,0.0001,20.0,15,129108,11,200,0.055,10510175.325577177
3R3X_n144,0.0001,20.0,16,129108,27,200,0.135,4099714.857346238
3R3X_n144,0.0001,20.0,17,129108,8,200,0.04,14564803.100875877
3R3X_n144,0.0001,20.0,18,129108,10,200,0.05,11591462.772507306
3R3X_n144,0.0001,20.0,19,129108,11,200,0.055,10510175.325577177
3R3X_n144,0.0001,20.0,20,129108,7,200,0.035,16688504.442530474
3R3X_n144,0.0001,20.0,21,129108,11,200,0.055,10510175.325577177
3R3X_n144,0.0001,20.0,22,129108,8,200,0.04,14564803.100875877
3R3X_n144,0.0001,20.0,23,129108,9,200,0.045,12912976.859144747
3R3X_n144,0.0001,20.0,24,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,25,129108,21,200,0.105,5359739.902528232
3R3X_n144,0.0001,20.0,26,129108,26,200,0.13,4269391.685452118
3R3X_n144,0.0001,20.0,27,129108,12,200,0.06,9609057.503389612
3R3X_n144,0.0001,20.0,28,129108,15,200,0.075,7626379.6374978
3R3X_n144,0.0001,20.0,29,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,30,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,31,129108,2,200,0.01,59158651.117654875
3R3X_n144,0.0001,20.0,32,129108,11,200,0.055,10510175.325577177
3R3X_n144,0.0001,20.0,33,129108,4,200,0.02,29429932.485184982
3R3X_n144,0.0001,20.0,34,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,35,129108,14,200,0.07,8192898.388413164
3R3X_n144,0.0001,20.0,36,129108,6,200,0.03,19520019.11642118
3R3X_n144,0.0001,20.0,37,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,38,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,39,129108,10,200,0.05,11591462.772507306
3R3X_n144,0.0001,20.0,40,129108,5,200,0.025,23484035.930025503
3R3X_n144,0.0001,20.0,41,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,42,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,43,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,44,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,45,129108,9,200,0.045,12912976.859144747
3R3X_n144,0.0001,20.0,46,129108,10,200,0.05,11591462.772507306
3R3X_n144,0.0001,20.0,47,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,48,129108,27,200,0.135,4099714.857346238
3R3X_n144,0.0001,20.0,49,129108,11,200,0.055,10510175.325577177
3R3X_n144,0.0001,20.0,50,129108,16,200,0.08,7130640.916357896
3R3X_n144,0.0001,20.0,51,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,52,129108,10,200,0.05,11591462.772507306
3R3X_n144,0.0001,20.0,53,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,54,129108,17,200,0.085,6693191.363299704
3R3X_n144,0.0001,20.0,55,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,56,129108,5,200,0.025,23484035.930025503
3R3X_n144,0.0001,20.0,57,129108,5,200,0.025,23484035.930025503
3R3X_n144,0.0001,20.0,58,129108,20,200,0.1,5643141.632900557
3R3X_n144,0.0001,20.0,59,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,60,129108,20,200,0.1,5643141.632900557
3R3X_n144,0.0001,20.0,61,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,62,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,63,129108,13,200,0.065,8846531.36808012
3R3X_n144,0.0001,20.0,64,129108,33,200,0.165,3297208.261210777
3R3X_n144,0.0001,20.0,65,129108,12,200,0.06,9609057.503389612
3R3X_n144,0.0001,20.0,66,129108,6,200,0.03,19520019.11642118
3R3X_n144,0.0001,20.0,67,129108,11,200,0.055,10510175.325577177
3R3X_n144,0.0001,20.0,68,129108,4,200,0.02,29429932.485184982
3R3X_n144,0.0001,20.0,69,129108,8,200,0.04,14564803.100875877
3R3X_n144,0.0001,20.0,70,129108,9,200,0.045,12912976.859144747
3R3X_n144,0.0001,20.0,71,129108,8,200,0.04,14564803.100875877
3R3X_n144,0.0001,20.0,72,129108,9,200,0.045,12912976.859144747
3R3X_n144,0.0001,20.0,73,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,74,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,75,129108,16,200,0.08,7130640.916357896
3R3X_n144,0.0001,20.0,76,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,77,129108,4,200,0.02,29429932.485184982
3R3X_n144,0.0001,20.0,78,129108,8,200,0.04,14564803.100875877
3R3X_n144,0.0001,20.0,79,129108,10,200,0.05,11591462.772507306
3R3X_n144,0.0001,20.0,80,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,81,129108,38,200,0.19,2821570.8164502787
3R3X_n144,0.0001,20.0,82,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,83,129108,3,200,0.015,39339589.83569522
3R3X_n144,0.0001,20.0,84,129108,36,200,0.18,2996026.7066306937
3R3X_n144,0.0001,20.0,85,129108,20,200,0.1,5643141.632900557
3R3X_n144,0.0001,20.0,86,129108,6,200,0.03,19520019.11642118
3R3X_n144,0.0001,20.0,87,129108,32,200,0.16,3410110.4779733485
3R3X_n144,0.0001,20.0,88,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,89,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,90,129108,17,200,0.085,6693191.363299704
3R3X_n144,0.0001,20.0,91,129108,8,200,0.04,14564803.100875877
3R3X_n144,0.0001,20.0,92,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,93,129108,4,200,0.02,29429932.485184982
3R3X_n144,0.0001,20.0,94,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,95,129108,8,200,0.04,14564803.100875877
3R3X_n144,0.0001,20.0,96,129108,14,200,0.07,8192898.388413164
3R3X_n144,0.0001,20.0,97,129108,8,200,0.04,14564803.100875877
3R3X_n144,0.0001,20.0,98,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,99,129108,0,200,0.0,inf
3R3X_n144,0.0001,20.0,100,129108,0,200,0.0,inf
3R3X_n144,0.0002,20.0,1,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,2,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,3,68788,3,200,0.015,20959907.25298047
3R3X_n144,0.0002,20.0,4,68788,9,200,0.045,6879959.818034892
3R3X_n144,0.0002,20.0,5,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,6,68788,1,200,0.005,63197566.80449173
3R3X_n144,0.0002,20.0,7,68788,3,200,0.015,20959907.25298047
3R3X_n144,0.0002,20.0,8,68788,4,200,0.02,15680098.799384272
3R3X_n144,0.0002,20.0,9,68788,8,200,0.04,7760043.341257318
3R3X_n144,0.0002,20.0,10,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,11,68788,5,200,0.025,12512159.30503605
3R3X_n144,0.0002,20.0,12,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,13,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,14,68788,9,200,0.045,6879959.818034892
3R3X_n144,0.0002,20.0,15,68788,8,200,0.04,7760043.341257318
3R3X_n144,0.0002,20.0,16,68788,12,200,0.06,5119650.583566972
3R3X_n144,0.0002,20.0,17,68788,8,200,0.04,7760043.341257318
3R3X_n144,0.0002,20.0,18,68788,3,200,0.015,20959907.25298047
3R3X_n144,0.0002,20.0,19,68788,3,200,0.015,20959907.25298047
3R3X_n144,0.0002,20.0,20,68788,1,200,0.005,63197566.80449173
3R3X_n144,0.0002,20.0,21,68788,3,200,0.015,20959907.25298047
3R3X_n144,0.0002,20.0,22,68788,7,200,0.035,8891539.20433115
3R3X_n144,0.0002,20.0,23,68788,5,200,0.025,12512159.30503605
3R3X_n144,0.0002,20.0,24,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,25,68788,17,200,0.085,3566093.871012331
3R3X_n144,0.0002,20.0,26,68788,21,200,0.105,2855638.6003587074
3R3X_n144,0.0002,20.0,27,68788,10,200,0.05,6175864.711677298
3R3X_n144,0.0002,20.0,28,68788,10,200,0.05,6175864.711677298
3R3X_n144,0.0002,20.0,29,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,30,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,31,68788,5,200,0.025,12512159.30503605
3R3X_n144,0.0002,20.0,32,68788,1,200,0.005,63197566.80449173
3R3X_n144,0.0002,20.0,33,68788,3,200,0.015,20959907.25298047
3R3X_n144,0.0002,20.0,34,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,35,68788,9,200,0.045,6879959.818034892
3R3X_n144,0.0002,20.0,36,68788,4,200,0.02,15680098.799384272
3R3X_n144,0.0002,20.0,37,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,38,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,39,68788,6,200,0.03,10400153.940734735
3R3X_n144,0.0002,20.0,40,68788,6,200,0.03,10400153.940734735
3R3X_n144,0.0002,20.0,41,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,42,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,43,68788,3,200,0.015,20959907.25298047
3R3X_n144,0.0002,20.0,44,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,45,68788,4,200,0.02,15680098.799384272
3R3X_n144,0.0002,20.0,46,68788,3,200,0.015,20959907.25298047
3R3X_n144,0.0002,20.0,47,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,48,68788,14,200,0.07,4365129.150340526
3R3X_n144,0.0002,20.0,49,68788,6,200,0.03,10400153.940734735
3R3X_n144,0.0002,20.0,50,68788,4,200,0.02,15680098.799384272
3R3X_n144,0.0002,20.0,51,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,52,68788,3,200,0.015,20959907.25298047
3R3X_n144,0.0002,20.0,53,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,54,68788,12,200,0.06,5119650.583566972
3R3X_n144,0.0002,20.0,55,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,56,68788,4,200,0.02,15680098.799384272
3R3X_n144,0.0002,20.0,57,68788,4,200,0.02,15680098.799384272
3R3X_n144,0.0002,20.0,58,68788,14,200,0.07,4365129.150340526
3R3X_n144,0.0002,20.0,59,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,60,68788,12,200,0.06,5119650.583566972
3R3X_n144,0.0002,20.0,61,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,62,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,63,68788,4,200,0.02,15680098.799384272
3R3X_n144,0.0002,20.0,64,68788,23,200,0.115,2592998.132554721
3R3X_n144,0.0002,20.0,65,68788,4,200,0.02,15680098.799384272
3R3X_n144,0.0002,20.0,66,68788,3,200,0.015,20959907.25298047
3R3X_n144,0.0002,20.0,67,68788,3,200,0.015,20959907.25298047
3R3X_n144,0.0002,20.0,68,68788,6,200,0.03,10400153.940734735
3R3X_n144,0.0002,20.0,69,68788,5,200,0.025,12512159.30503605
3R3X_n144,0.0002,20.0,70,68788,6,200,0.03,10400153.940734735
3R3X_n144,0.0002,20.0,71,68788,5,200,0.025,12512159.30503605
3R3X_n144,0.0002,20.0,72,68788,4,200,0.02,15680098.799384272
3R3X_n144,0.0002,20.0,73,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,74,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,75,68788,5,200,0.025,12512159.30503605
3R3X_n144,0.0002,20.0,76,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,77,68788,3,200,0.015,20959907.25298047
3R3X_n144,0.0002,20.0,78,68788,6,200,0.03,10400153.940734735
3R3X_n144,0.0002,20.0,79,68788,5,200,0.025,12512159.30503605
3R3X_n144,0.0002,20.0,80,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,81,68788,18,200,0.09,3358903.2390583777
3R3X_n144,0.0002,20.0,82,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,83,68788,5,200,0.025,12512159.30503605
3R3X_n144,0.0002,20.0,84,68788,17,200,0.085,3566093.871012331
3R3X_n144,0.0002,20.0,85,68788,9,200,0.045,6879959.818034892
3R3X_n144,0.0002,20.0,86,68788,4,200,0.02,15680098.799384272
3R3X_n144,0.0002,20.0,87,68788,16,200,0.08,3799164.477448547
3R3X_n144,0.0002,20.0,88,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,89,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,90,68788,4,200,0.02,15680098.799384272
3R3X_n144,0.0002,20.0,91,68788,4,200,0.02,15680098.799384272
3R3X_n144,0.0002,20.0,92,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,93,68788,4,200,0.02,15680098.799384272
3R3X_n144,0.0002,20.0,94,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,95,68788,8,200,0.04,7760043.341257318
3R3X_n144,0.0002,20.0,96,68788,4,200,0.02,15680098.799384272
3R3X_n144,0.0002,20.0,97,68788,7,200,0.035,8891539.20433115
3R3X_n144,0.0002,20.0,98,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,99,68788,0,200,0.0,inf
3R3X_n144,0.0002,20.0,100,68788,0,200,0.0,inf
3R3X_n144,0.0003,20.0,1,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,2,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,3,51957,8,200,0.04,5861321.333396907
3R3X_n144,0.0003,20.0,4,51957,3,200,0.015,15831451.723310843
3R3X_n144,0.0003,20.0,5,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,6,51957,5,200,0.025,9450692.868113013
3R3X_n144,0.0003,20.0,7,51957,3,200,0.015,15831451.723310843
3R3X_n144,0.0003,20.0,8,51957,2,200,0.01,23807246.9259844
3R3X_n144,0.0003,20.0,9,51957,8,200,0.04,5861321.333396907
3R3X_n144,0.0003,20.0,10,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,11,51957,10,200,0.05,4664758.429153593
3R3X_n144,0.0003,20.0,12,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,13,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,14,51957,10,200,0.05,4664758.429153593
3R3X_n144,0.0003,20.0,15,51957,7,200,0.035,6715963.575615421
3R3X_n144,0.0003,20.0,16,51957,9,200,0.045,5196576.0345647335
3R3X_n144,0.0003,20.0,17,51957,2,200,0.01,23807246.9259844
3R3X_n144,0.0003,20.0,18,51957,6,200,0.03,7855451.507512278
3R3X_n144,0.0003,20.0,19,51957,3,200,0.015,15831451.723310843
3R3X_n144,0.0003,20.0,20,51957,1,200,0.005,47734430.11078933
3R3X_n144,0.0003,20.0,21,51957,3,200,0.015,15831451.723310843
3R3X_n144,0.0003,20.0,22,51957,4,200,0.02,11843503.130191436
3R3X_n144,0.0003,20.0,23,51957,1,200,0.005,47734430.11078933
3R3X_n144,0.0003,20.0,24,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,25,51957,12,200,0.06,3866978.039343914
3R3X_n144,0.0003,20.0,26,51957,13,200,0.065,3560114.247694479
3R3X_n144,0.0003,20.0,27,51957,1,200,0.005,47734430.11078933
3R3X_n144,0.0003,20.0,28,51957,8,200,0.04,5861321.333396907
3R3X_n144,0.0003,20.0,29,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,30,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,31,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,32,51957,5,200,0.025,9450692.868113013
3R3X_n144,0.0003,20.0,33,51957,2,200,0.01,23807246.9259844
3R3X_n144,0.0003,20.0,34,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,35,51957,4,200,0.02,11843503.130191436
3R3X_n144,0.0003,20.0,36,51957,6,200,0.03,7855451.507512278
3R3X_n144,0.0003,20.0,37,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,38,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,39,51957,3,200,0.015,15831451.723310843
3R3X_n144,0.0003,20.0,40,51957,7,200,0.035,6715963.575615421
3R3X_n144,0.0003,20.0,41,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,42,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,43,51957,2,200,0.01,23807246.9259844
3R3X_n144,0.0003,20.0,44,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,45,51957,3,200,0.015,15831451.723310843
3R3X_n144,0.0003,20.0,46,51957,8,200,0.04,5861321.333396907
3R3X_n144,0.0003,20.0,47,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,48,51957,8,200,0.04,5861321.333396907
3R3X_n144,0.0003,20.0,49,51957,3,200,0.015,15831451.723310843
3R3X_n144,0.0003,20.0,50,51957,4,200,0.02,11843503.130191436
3R3X_n144,0.0003,20.0,51,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,52,51957,5,200,0.025,9450692.868113013
3R3X_n144,0.0003,20.0,53,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,54,51957,11,200,0.055,4229615.356066342
3R3X_n144,0.0003,20.0,55,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,56,51957,2,200,0.01,23807246.9259844
3R3X_n144,0.0003,20.0,57,51957,1,200,0.005,47734430.11078933
3R3X_n144,0.0003,20.0,58,51957,8,200,0.04,5861321.333396907
3R3X_n144,0.0003,20.0,59,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,60,51957,10,200,0.05,4664758.429153593
3R3X_n144,0.0003,20.0,61,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,62,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,63,51957,7,200,0.035,6715963.575615421
3R3X_n144,0.0003,20.0,64,51957,11,200,0.055,4229615.356066342
3R3X_n144,0.0003,20.0,65,51957,7,200,0.035,6715963.575615421
3R3X_n144,0.0003,20.0,66,51957,4,200,0.02,11843503.130191436
3R3X_n144,0.0003,20.0,67,51957,2,200,0.01,23807246.9259844
3R3X_n144,0.0003,20.0,68,51957,4,200,0.02,11843503.130191436
3R3X_n144,0.0003,20.0,69,51957,1,200,0.005,47734430.11078933
3R3X_n144,0.0003,20.0,70,51957,4,200,0.02,11843503.130191436
3R3X_n144,0.0003,20.0,71,51957,4,200,0.02,11843503.130191436
3R3X_n144,0.0003,20.0,72,51957,3,200,0.015,15831451.723310843
3R3X_n144,0.0003,20.0,73,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,74,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,75,51957,5,200,0.025,9450692.868113013
3R3X_n144,0.0003,20.0,76,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,77,51957,1,200,0.005,47734430.11078933
3R3X_n144,0.0003,20.0,78,51957,5,200,0.025,9450692.868113013
3R3X_n144,0.0003,20.0,79,51957,5,200,0.025,9450692.868113013
3R3X_n144,0.0003,20.0,80,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,81,51957,13,200,0.065,3560114.247694479
3R3X_n144,0.0003,20.0,82,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,83,51957,3,200,0.015,15831451.723310843
3R3X_n144,0.0003,20.0,84,51957,13,200,0.065,3560114.247694479
3R3X_n144,0.0003,20.0,85,51957,9,200,0.045,5196576.0345647335
3R3X_n144,0.0003,20.0,86,51957,3,200,0.015,15831451.723310843
3R3X_n144,0.0003,20.0,87,51957,11,200,0.055,4229615.356066342
3R3X_n144,0.0003,20.0,88,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,89,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,90,51957,2,200,0.01,23807246.9259844
3R3X_n144,0.0003,20.0,91,51957,3,200,0.015,15831451.723310843
3R3X_n144,0.0003,20.0,92,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,93,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,94,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,95,51957,3,200,0.015,15831451.723310843
3R3X_n144,0.0003,20.0,96,51957,4,200,0.02,11843503.130191436
3R3X_n144,0.0003,20.0,97,51957,5,200,0.025,9450692.868113013
3R3X_n144,0.0003,20.0,98,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,99,51957,0,200,0.0,inf
3R3X_n144,0.0003,20.0,100,51957,0,200,0.0,inf
3R3X_n144,0.0004,20.0,1,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,2,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,3,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,4,40719,6,200,0.03,6156362.567784754
3R3X_n144,0.0004,20.0,5,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,6,40719,3,200,0.015,12407199.852214219
3R3X_n144,0.0004,20.0,7,40719,3,200,0.015,12407199.852214219
3R3X_n144,0.0004,20.0,8,40719,3,200,0.015,12407199.852214219
3R3X_n144,0.0004,20.0,9,40719,6,200,0.03,6156362.567784754
3R3X_n144,0.0004,20.0,10,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,11,40719,7,200,0.035,5263339.315885912
3R3X_n144,0.0004,20.0,12,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,13,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,14,40719,7,200,0.035,5263339.315885912
3R3X_n144,0.0004,20.0,15,40719,8,200,0.04,4593551.270754444
3R3X_n144,0.0004,20.0,16,40719,2,200,0.01,18657876.466677424
3R3X_n144,0.0004,20.0,17,40719,5,200,0.025,7406562.405387027
3R3X_n144,0.0004,20.0,18,40719,1,200,0.005,37409747.669827566
3R3X_n144,0.0004,20.0,19,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,20,40719,1,200,0.005,37409747.669827566
3R3X_n144,0.0004,20.0,21,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,22,40719,2,200,0.01,18657876.466677424
3R3X_n144,0.0004,20.0,23,40719,2,200,0.01,18657876.466677424
3R3X_n144,0.0004,20.0,24,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,25,40719,8,200,0.04,4593551.270754444
3R3X_n144,0.0004,20.0,26,40719,6,200,0.03,6156362.567784754
3R3X_n144,0.0004,20.0,27,40719,3,200,0.015,12407199.852214219
3R3X_n144,0.0004,20.0,28,40719,6,200,0.03,6156362.567784754
3R3X_n144,0.0004,20.0,29,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,30,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,31,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,32,40719,2,200,0.01,18657876.466677424
3R3X_n144,0.0004,20.0,33,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,34,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,35,40719,2,200,0.01,18657876.466677424
3R3X_n144,0.0004,20.0,36,40719,3,200,0.015,12407199.852214219
3R3X_n144,0.0004,20.0,37,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,38,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,39,40719,5,200,0.025,7406562.405387027
3R3X_n144,0.0004,20.0,40,40719,3,200,0.015,12407199.852214219
3R3X_n144,0.0004,20.0,41,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,42,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,43,40719,4,200,0.02,9281821.58242903
3R3X_n144,0.0004,20.0,44,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,45,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,46,40719,7,200,0.035,5263339.315885912
3R3X_n144,0.0004,20.0,47,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,48,40719,10,200,0.05,3655798.0344651374
3R3X_n144,0.0004,20.0,49,40719,2,200,0.01,18657876.466677424
3R3X_n144,0.0004,20.0,50,40719,3,200,0.015,12407199.852214219
3R3X_n144,0.0004,20.0,51,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,52,40719,3,200,0.015,12407199.852214219
3R3X_n144,0.0004,20.0,53,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,54,40719,4,200,0.02,9281821.58242903
3R3X_n144,0.0004,20.0,55,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,56,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,57,40719,2,200,0.01,18657876.466677424
3R3X_n144,0.0004,20.0,58,40719,6,200,0.03,6156362.567784754
3R3X_n144,0.0004,20.0,59,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,60,40719,10,200,0.05,3655798.0344651374
3R3X_n144,0.0004,20.0,61,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,62,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,63,40719,4,200,0.02,9281821.58242903
3R3X_n144,0.0004,20.0,64,40719,13,200,0.065,2790082.030368795
3R3X_n144,0.0004,20.0,65,40719,3,200,0.015,12407199.852214219
3R3X_n144,0.0004,20.0,66,40719,2,200,0.01,18657876.466677424
3R3X_n144,0.0004,20.0,67,40719,4,200,0.02,9281821.58242903
3R3X_n144,0.0004,20.0,68,40719,5,200,0.025,7406562.405387027
3R3X_n144,0.0004,20.0,69,40719,1,200,0.005,37409747.669827566
3R3X_n144,0.0004,20.0,70,40719,3,200,0.015,12407199.852214219
3R3X_n144,0.0004,20.0,71,40719,3,200,0.015,12407199.852214219
3R3X_n144,0.0004,20.0,72,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,73,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,74,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,75,40719,5,200,0.025,7406562.405387027
3R3X_n144,0.0004,20.0,76,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,77,40719,3,200,0.015,12407199.852214219
3R3X_n144,0.0004,20.0,78,40719,3,200,0.015,12407199.852214219
3R3X_n144,0.0004,20.0,79,40719,1,200,0.005,37409747.669827566
3R3X_n144,0.0004,20.0,80,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,81,40719,9,200,0.045,4072586.553331435
3R3X_n144,0.0004,20.0,82,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,83,40719,1,200,0.005,37409747.669827566
3R3X_n144,0.0004,20.0,84,40719,8,200,0.04,4593551.270754444
3R3X_n144,0.0004,20.0,85,40719,5,200,0.025,7406562.405387027
3R3X_n144,0.0004,20.0,86,40719,2,200,0.01,18657876.466677424
3R3X_n144,0.0004,20.0,87,40719,10,200,0.05,3655798.0344651374
3R3X_n144,0.0004,20.0,88,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,89,40719,0,200,0.0,inf
3R3X_n144,0.0004,20.0,90,40719,6,200,0.03,6156362.567784754
3R3X_n144,0.0004,20.0,91,40719,5,200,0.025,7406562.405387027
